対象断面,策定週,策定／更新後,連系線,年月日,時間,方向,空容量最小,空容量最大,計画潮流,マージン合計最大,マージン合計最小,運用容量,運用容量決定要因,運用容量拡大分空容量,運用容量拡大分運用容量,送電NG情報件数,送電NG情報延べ容量,最新更新年月日時刻
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,03:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,03:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,03:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,03:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,03:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,03:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,03:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,04:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,05:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,06:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,07:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,08:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,09:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,10:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,11:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,12:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,13:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,14:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,15:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:00,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/23 14:11:10
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:30,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025124,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,16:30,逆方向,-300.0,-300.0,0,0.0,0.0,-300,熱容量,0,0,0,0,2025/12/30 14:11:29
週間,2025123,更新後,南福光連系所・南福光変電所の連系設備,2025/12/31,17:00,順方向,300.0,300.0,0,0.0,0.0,300,熱容量,0,0,0,0,2025/12/23 14:11:10
